Date,Ret,sigma,VaR,Exception
1997-10-08,-0.009439303490109506,0.009626580029935062,0.015834315077377304,False
1997-10-09,-0.0033065307552819045,0.009628530385290126,0.015837523126456927,False
1997-10-10,-0.003750195770487744,0.00783943219923689,0.01289471848615496,False
1997-10-13,0.001158241145799007,0.007085779153301811,0.01165506954008562,False
1997-10-14,0.002251888290512601,0.006373375518865598,0.010483269838129803,False
1997-10-15,-0.004699733956906784,0.006186789680518422,0.01017636344518667,False
1997-10-16,-0.010841622120704905,0.0066442114902122715,0.010928755367908305,False
1997-10-17,-0.011609554566867275,0.009201876255086823,0.015135739532938198,False
1997-10-20,0.01212719489009719,0.010381835750097369,0.017076600187962122,False
1997-10-21,0.017444401232370926,0.011042669413586538,0.01816357483616391,False
1997-10-22,-0.0038980940541357817,0.013802140154826772,0.02270250029335938,False
1997-10-23,-0.018379114068076324,0.010113243003277839,0.01663480443418316,True
1997-10-24,-0.009519388003409205,0.014000993078645661,0.023029584246332783,False
1997-10-27,-0.06865683697607097,0.011604250172203887,0.019087292983801817,True
1997-10-28,0.051152221247131834,0.044264748437635476,0.07280903201373926,False
1997-10-29,-0.002918048565420729,0.043015893308230524,0.07075484812460056,False
1997-10-30,-0.01684144268105555,0.02763245978580427,0.04545135170027087,False
1997-10-31,0.012106057547740726,0.020949339134143298,0.03445859645703203,False
1997-11-03,0.02664494012073302,0.015942790715637686,0.026223557132344914,False
1997-11-04,0.0018850254197064777,0.020140758772599125,0.03312860011666437,False
1997-11-05,0.0021259407061743622,0.013552910901632435,0.02229255465230027,False
1997-11-06,-0.005017163381802826,0.00976116832748532,0.016055693126748073,False
1997-11-07,-0.011215013032381222,0.008257174710933657,0.013581843771651204,False
1997-11-10,-0.006878637352927187,0.0098784098218967,0.01624853822405984,False
1997-11-11,0.0028769272367800054,0.008829465044778882,0.014523177602945792,False
1997-11-12,-0.019290314187989235,0.007382036664842536,0.012142369782455,True
1997-11-13,0.01181062159495592,0.013807399274192347,0.022711150774922417,False
1997-11-14,0.012752823668891598,0.012331018728007941,0.0202827208787704,False
1997-11-17,0.019227701256492445,0.012077889458019134,0.01986636028094173,False
1997-11-18,-0.008423200062271648,0.015041009399226514,0.024740258863328927,False
1997-11-19,0.006778771874247607,0.011784434870398723,0.01938367043814875,False
1997-11-20,0.01523407254859796,0.009691741914387935,0.015941496839358606,False
1997-11-21,0.004285852766185896,0.012263879121241368,0.020172286053068304,False
1997-11-24,-0.017049334475145554,0.009354598121434042,0.015386944648714219,True
1997-11-25,0.00438381281177691,0.013087219904302427,0.021526561126303353,False
1997-11-26,0.0008624219031605104,0.009808019975352193,0.01613275722967055,False
1997-11-28,0.003951083330601612,0.007666577525231415,0.012610397848681539,False
1997-12-01,0.020274225992692563,0.007053721583270533,0.011602339529748422,False
1997-12-02,-0.0031700061928453278,0.014294043903347538,0.023511609958224787,False
1997-12-03,0.0052383778987615355,0.01028335801912011,0.016914618734990224,False
1997-12-04,-0.0037573266222892076,0.0085600947461961,0.014080102890328903,False
1997-12-05,0.010985512551281716,0.0074133049420732,0.012193801521666381,False
1997-12-08,-0.001443380225204939,0.009500285809985614,0.01562657957163045,False
1997-12-09,-0.006708232166639011,0.007545562323536309,0.01241134555525708,False
1997-12-10,-0.006138730883986963,0.007795790904838354,0.012822934944778671,False
1997-12-11,-0.015312569047810856,0.00770605924446408,0.01267533949775967,True
1997-12-12,-0.0016231250096902673,0.01172788335418059,0.01929065147158775,False
1997-12-15,0.010488886859172738,0.008721875549819505,0.014346208631939984,False
1997-12-16,0.0048266672143159415,0.009717774655775176,0.0159843168884489,False
1997-12-17,-0.0025825379703481627,0.00819101607026085,0.01347302249158636,False
1997-12-18,-0.0106054541845183,0.0070359717632054635,0.011573143673836656,False
1997-12-19,-0.008918621487515604,0.009208269264363229,0.015146255097433628,False
1997-12-22,0.007308965956230581,0.009259244722602198,0.01523010226480351,False
1997-12-23,-0.015277348030482992,0.008698381370861461,0.0143075641464686,True
1997-12-24,-0.006846754938897085,0.011984309764311873,0.019712435382338335,False
1997-12-26,0.004031317627987973,0.009808195220738473,0.01613304548267978,False
1997-12-29,0.018035958399941043,0.008061072268770293,0.013259283958404755,False
1997-12-30,0.018345887072220363,0.013270669636860702,0.02182830908426511,False
1997-12-31,-0.00042234970602422024,0.015002429737577296,0.02467680096693865,False
1998-01-02,0.004750456017696413,0.010492879057820544,0.017259250175419273,False
1998-01-05,0.0020819956574130616,0.008547920058075345,0.014060077310416476,False
1998-01-06,-0.010736170310056435,0.007138673356772493,0.011742072762509081,False
1998-01-07,-0.0026692223660982205,0.009300021725162384,0.01529717446536084,False
1998-01-08,-0.008246900414937657,0.0075793179674208495,0.01246686864853065,False
1998-01-09,-0.02966370624545226,0.008377527733291425,0.013779806876990952,True
1998-01-12,0.012417962870316844,0.020001184356318008,0.032899020631814734,False
1998-01-13,0.013745565632390374,0.015546744707545537,0.02557211941949489,False
1998-01-14,0.006112682257030043,0.013865667608246588,0.022806993655527956,False
1998-01-15,-0.007526590376168327,0.010575852166095905,0.017395728793505438,False
1998-01-16,0.011338687352638124,0.009348758457244366,0.015377339255891652,False
1998-01-20,0.01777409056823028,0.010314361164372204,0.016965614370905036,False
1998-01-21,-0.007960329236713476,0.013744880381534968,0.022608316347581935,False
1998-01-22,-0.008003646456059837,0.01099615529645849,0.018087065921901395,False
1998-01-23,-0.005659111900336854,0.009694818985363911,0.015946558170713828,False
1998-01-26,-0.0006683601352920755,0.008390829819737896,0.013801686862128452,False
1998-01-27,0.012612997386116372,0.006952775858151918,0.011436298587661821,False
1998-01-28,0.0087098324346283,0.010147488264509175,0.016691132876325423,False
1998-01-29,0.008215137007414037,0.009567292179455053,0.015736795241481107,False
1998-01-30,-0.005286670643909975,0.009143775056236795,0.0150401715652795,False
1998-02-02,0.021412239746853023,0.008038843418707389,0.013222720753755825,False
1998-02-03,0.004723980450348517,0.01514076635427953,0.024904344452661514,False
1998-02-04,0.0008946560636183204,0.010982873887833876,0.018065219948754176,False
1998-02-05,-0.0033370204786092295,0.008280674569338715,0.013620497598981611,False
1998-02-06,0.0088885786272086,0.007202923767414182,0.011847755283486184,False
1998-02-09,-0.001698864115742893,0.008506208104937232,0.013991467253010021,False
1998-02-10,0.008182143856799344,0.007077901259787643,0.011642111558366103,False
1998-02-11,0.0009813446287931951,0.008174207345955026,0.013445374600447497,False
1998-02-12,0.004048984774178817,0.006863838664045837,0.011290009921365547,False
1998-02-13,-0.003954525690513113,0.006738146893844997,0.011083265357272745,False
1998-02-17,0.0026173993758690107,0.0066645599104505375,0.01096222554073995,False
1998-02-18,0.009112544398367778,0.006364499612468649,0.010468670271300301,False
1998-02-19,-0.0036818145511974512,0.008331754214553802,0.013704516138677042,False
1998-02-20,0.005766845443616029,0.007293116938076457,0.011996109847376282,False
1998-02-23,0.003800054290910013,0.00738772119243851,0.012151719998288743,False
1998-02-24,-0.007301477537208735,0.006899821360906924,0.011349196190805001,False
1998-02-25,0.01197403770137779,0.0077696617439574865,0.012779956299734578,False
1998-02-26,0.005532668393149765,0.010074625997813185,0.01657128511268262,False
1998-02-27,0.0006388301104174979,0.008534834703598464,0.014038553817645232,False
1998-03-02,-0.0015629014934516927,0.007021438807757986,0.01154923908935855,False
1998-03-03,0.004123383795023081,0.006379443988603503,0.010493251582588242,False
1998-03-04,-0.004458150900968494,0.006563523429524368,0.010796035318634127,False
1998-03-05,-0.011724964925953187,0.006721754213469027,0.011056301797500874,True
1998-03-06,0.019940960362198046,0.009646901724825874,0.015867741290924258,False
1998-03-09,-0.0032015858716988375,0.014706523900027527,0.024190079176808797,False
1998-03-10,0.011346409642179511,0.01051726195006937,0.017299356464170326,False
1998-03-11,0.003965206483439029,0.010758323488248922,0.01769586740956346,False
1998-03-12,0.0013571490442944557,0.008519727383763295,0.01401370448782084,False
1998-03-13,-0.0012244457025986047,0.007054859551318524,0.011604211320619515,False
1998-03-16,0.009975608640789444,0.006364599298225848,0.010468834239779585,False
1998-03-17,0.001093267651407684,0.008718277168825731,0.014340289821911222,False
1998-03-18,0.004692553315687896,0.0071331224845808585,0.011732942390251926,False
1998-03-19,0.003887510061767542,0.007011461844739839,0.011532828445552189,False
1998-03-20,0.008644304225267498,0.006760867745506828,0.011120637832536135,False
1998-03-23,-0.0032843124643668143,0.008256714315300296,0.013581086488223839,False
1998-03-24,0.009219090455264162,0.007182201324053234,0.011813669897364633,False
1998-03-25,-0.0033645094914772984,0.008638880591409395,0.014209694073580428,False
1998-03-26,-0.0010254779746664236,0.007374284561660766,0.012129618707419963,False
1998-03-27,-0.00486928394022978,0.006494048902583789,0.010681759891015177,False
1998-03-30,-0.0016796584925691696,0.0068083066100089636,0.011198667820870931,False
1998-03-31,0.007452472731217425,0.006298390002137101,0.010359929638970106,False
1998-04-01,0.005808962105740894,0.007621261481633074,0.012535859590009718,False
1998-04-02,0.010702509356260173,0.007532002849637211,0.012389042205434596,False
1998-04-03,0.0024017115704172056,0.009407970523928732,0.015474734438536723,False
1998-04-06,-0.0011756890154171501,0.007596792161079247,0.012495611139347718,False
1998-04-07,-0.01054946222266558,0.00660586090678899,0.010865674271668816,False
1998-04-08,-0.007120025822287098,0.009053806967398659,0.0148921872280442,False
1998-04-09,0.00818773639857873,0.008547893034261756,0.01406003286019868,False
1998-04-13,-0.0008824429949241269,0.008720217948143077,0.01434348211981047,False
1998-04-14,0.005461038057656783,0.007122384620403684,0.01171528017541439,False
1998-04-15,0.003199593098812523,0.007226376667407774,0.011886331871103174,False
1998-04-16,-0.009961318066246727,0.006706949104838182,0.011031949560872018,False
1998-04-17,0.013129688064370764,0.008813875967174105,0.014497535852106747,False
1998-04-20,0.0008283926749531772,0.01095578601894742,0.0180206643693699,False
1998-04-21,0.002687687389752533,0.008263546011655767,0.013592323628752366,False
1998-04-22,0.0034348965081741514,0.007085474047423693,0.011654567685575394,False
1998-04-23,-0.009694555364615389,0.006693353613804717,0.011009586968135436,False
1998-04-24,-0.010432423282861994,0.008689888061811283,0.014293593896272595,False
1998-04-27,-0.01927970442935928,0.00968193389937385,0.015925364090289492,True
1998-04-28,-0.0013161539829826072,0.014358925404295413,0.023618330530380954,False
1998-04-29,0.008764097770236595,0.010156987743874484,0.016706758129413603,False
1998-04-30,0.01564927105136608,0.009591116926729286,0.01577598346344633,False
1998-05-01,0.008320215875871374,0.01244008373510914,0.020462116851274293,False
1998-05-04,0.0009544567350580487,0.010468651786311914,0.017219399860007166,False
1998-05-05,-0.005855201828924195,0.00801258155358557,0.01317952382965969,False
1998-05-06,-0.009484496638278833,0.007706746436993941,0.012676469828884825,False
1998-05-07,-0.008851345446313592,0.008929717064401117,0.014688077501030636,False
1998-05-08,0.011870628250215112,0.009123292455253923,0.015006480684763424,False
1998-05-11,-0.0013536195604307278,0.01047179603084205,0.017224571682026582,False
1998-05-12,0.008268293099811714,0.008037183537183657,0.013219990491611206,False
1998-05-13,0.0027513653041314457,0.008554787899060268,0.014071373903569852,False
1998-05-14,-0.001331703716260828,0.007231995769763319,0.011895574471992904,False
1998-05-15,-0.007732456606730297,0.006452137555935318,0.01061282186047002,False
1998-05-18,-0.002624655283516367,0.007782569349917237,0.012801187422212734,False
1998-05-19,0.003346000416599339,0.006854405912799784,0.011274494426266345,False
1998-05-20,0.008598347779249607,0.006578103045872954,0.010820016653464659,False
1998-05-21,-0.003949782645222585,0.008178093279366522,0.013451766392113488,False
1998-05-22,-0.0037411576328523983,0.007279615171985986,0.011973901418452119,False
1998-05-26,-0.014813503678254849,0.006840732635794453,0.011252003886991815,True
1998-05-27,-0.001636204061420981,0.01124696428766613,0.01849961000076132,False
1998-05-28,0.00491654330894662,0.00846572783447821,0.013924883133325522,False
1998-05-29,-0.006177141170054013,0.007637825498823783,0.01256310497376274,False
1998-06-01,0.0001467098218975875,0.007654892589325053,0.012591177839475266,False
1998-06-02,0.002053191663516977,0.0065914764454087175,0.01084201393819573,False
1998-06-03,-0.009595498873300329,0.006250221043691609,0.010280698752964564,False
1998-06-04,0.011175432678053276,0.008512082276917049,0.014001129406096359,False
1998-06-05,0.01738172114830224,0.009946775160436799,0.016360989199115286,False
1998-06-08,0.0016698561983083855,0.013432238326796022,0.02209406592990702,False
1998-06-09,0.0024110557038689137,0.009658435612269244,0.015886712847518334,False
1998-06-10,-0.005480999645609387,0.007722656747091887,0.012702639960155354,False
1998-06-11,-0.015913324467322586,0.00747477850771711,0.012294916539077407,True
1998-06-12,0.003891913036273401,0.011985094231447951,0.019713725715952337,False
1998-06-15,-0.01986636514456741,0.009138697299256647,0.015031819398293926,True
1998-06-16,0.009823451873023945,0.014535312206963065,0.023908461002495215,False
1998-06-17,0.017947957971506376,0.011962867677200265,0.019677166287583397,False
1998-06-18,-0.0006683979098969416,0.014356035642323574,0.02361357729492055,False
1998-06-19,-0.0051700344603072745,0.010130005234541974,0.01666237585107377,False
1998-06-22,0.002325841043183397,0.008469858614466065,0.013931677661770683,False
1998-06-23,0.014756963384597298,0.007131564807451488,0.011730380239376061,False
1998-06-24,0.011960817086001769,0.011289414244100106,0.01856943396556568,False
1998-06-25,-0.0031777204859397,0.011322756189897976,0.018624276586040926,False
1998-06-26,0.003471169151438206,0.008678772153309103,0.014275309853855922,False
1998-06-29,0.0046682308760530285,0.007412694553722007,0.012192797522173072,False
1998-06-30,-0.00408437846695519,0.007120124157875753,0.011711562045426734,False
1998-07-01,0.012982513795072828,0.006852103778691421,0.011270707752628477,False
1998-07-02,-0.001863215583052021,0.010305280018188997,0.01695067721466871,False
1998-07-06,0.00951650492949692,0.007991754965267973,0.013145267140328468,False
1998-07-07,-0.002306966985653694,0.00904283171352922,0.014874134541910338,False
1998-07-08,0.010150148662718838,0.007405265750048567,0.012180578227506905,False
1998-07-09,-0.0067044582095695925,0.009118409482012427,0.014998448908516843,False
1998-07-10,0.004980231240649155,0.008440264246231139,0.013882999257842128,False
1998-07-13,0.0007386093568823815,0.0076430560316288546,0.012571708434618052,False
1998-07-14,0.010633472332730983,0.006601873954709903,0.010859116319081047,False
1998-07-15,-0.002352194418635407,0.009091874912576224,0.014954803425740107,False
1998-07-16,0.007813970377317075,0.007434917834354122,0.012229351565923568,False
1998-07-17,0.0023311092351380146,0.008156865482798788,0.013416849773936864,False
1998-07-20,-0.002233009479671397,0.00698479848730427,0.01148897112536759,False
1998-07-21,-0.016071303425142455,0.0064427863923787,0.0105974405651777,True
1998-07-22,-0.0008497258069345429,0.01182871574230805,0.01945650599091338,False
1998-07-23,-0.020900588378484235,0.008732480748545556,0.014363652631529071,True
1998-07-24,0.0009212976529940289,0.015007875460444747,0.02468575838394855,False
1998-07-27,0.0056714329611674014,0.010508760444536396,0.017285372731959864,False
1998-07-28,-0.014843959750643444,0.00877722502648004,0.014437250419374931,True
1998-07-29,-0.004450407917348609,0.01178783814351368,0.019389268324275392,False
1998-07-30,0.015765937571539178,0.00913803608503436,0.015030731797682205,False
1998-07-31,-0.019493335627257132,0.012362337820995845,0.020334236202464384,False
1998-08-03,-0.0073439127279821105,0.015268497375672782,0.02511444328647442,False
1998-08-04,-0.03624460477727495,0.011611374875821454,0.019099012078388128,True
1998-08-05,0.008683784504923733,0.02448260935413315,0.04027030879338197,False
1998-08-06,0.007582507042105985,0.01702711101878462,0.02800710531575327,False
1998-08-07,-0.00016524324694961693,0.012608202452207111,0.02073864753285132,False
1998-08-10,-0.005791854866034233,0.009143173943582257,0.015039182822949476,False
1998-08-11,-0.013073134409127966,0.008176630419721952,0.013449360202121396,False
1998-08-12,0.014256572887361199,0.010728730182083023,0.017647190752582996,False
1998-08-13,-0.008586760296818026,0.012138459899222498,0.019965989790841136,False
1998-08-14,-0.011312606279010692,0.01041296616954157,0.017127805171293437,False
1998-08-17,0.019684821453775547,0.010703362560839081,0.017605464728772766,False
1998-08-18,0.016176424823274062,0.014860069525756517,0.02444263925619166,False
1998-08-19,-0.002851336850450101,0.014594497406534488,0.024005811992672117,False
1998-08-20,-0.005883178198725413,0.010414018943406558,0.017129536830203622,False
1998-08-21,-0.009490643301369893,0.008787800094940455,0.014454644859087306,False
1998-08-24,0.006381585091021202,0.00932304115152288,0.015335038052300244,False
1998-08-25,0.0043284512425545,0.008429560476962798,0.013865393124139046,False
1998-08-26,-0.007924266999297514,0.00747777988426899,0.012299853364184613,False
1998-08-27,-0.03836963748402835,0.008214893778345124,0.013512297826332065,True
1998-08-28,-0.01481881804337263,0.025216768710088506,0.04147789347278549,False
1998-08-31,-0.06801408277332088,0.01903137191461178,0.03130382111961158,True
1998-09-01,0.03863026479162041,0.044891462762749974,0.07383988534446628,False
1998-09-02,-0.003801852595881732,0.03772288847291562,0.062048629923761166,False
1998-09-03,-0.008298976421512429,0.024392379120543716,0.04012189326640171,False
1998-09-04,-0.008521160298483396,0.016898061058064105,0.027794837019804185,False
1998-09-08,0.050898978566897034,0.012777396297438884,0.02101694664283867,False
1998-09-09,-0.016864371474199304,0.033490105256897884,0.05508632109879507,False
1998-09-10,-0.025849741293781626,0.02413291673493187,0.039695115620370584,False
1998-09-11,0.029453469165256933,0.02280882982610545,0.037517186465988485,False
1998-09-14,0.02047447430375683,0.023981239033085664,0.039445628002361184,False
1998-09-15,0.0077303375909759265,0.02043823792382494,0.03361790977750059,False
1998-09-16,0.007516696471068665,0.014525559386148702,0.023892419039805702,False
1998-09-17,-0.02545240990650071,0.011269296363459589,0.01853634299662755,True
1998-09-18,0.0011974363814689236,0.018163944621981416,0.02987703019121183,False
1998-09-21,0.003725149643091353,0.01235091475345973,0.020315446928396694,False
1998-09-22,0.005606061115851315,0.009304232050215706,0.015304099833795442,False
1998-09-23,0.03541074057957355,0.008197479009522897,0.013483653080672304,False
1998-09-24,-0.021921222171975698,0.023418959929983447,0.038520761180264484,False
1998-09-25,0.001946859230147049,0.020774866215841577,0.03417161404455864,False
1998-09-28,0.0037711806652310025,0.013933920154043147,0.022919259103030096,False
1998-09-29,0.00031475366273189174,0.010166138587862394,0.016721809928336783,False
1998-09-30,-0.030514203151242023,0.007834524711961229,0.01288664638791037,True
1998-10-01,-0.03010786000031593,0.020420542318142287,0.033588803096312375,False
1998-10-02,0.016433622353729836,0.023439127819658002,0.03855393440674363,False
1998-10-05,-0.014003569056538562,0.01864893194380069,0.03067476334653175,False
1998-10-06,-0.004015913053362392,0.015412755872533039,0.02535172739825358,False
1998-10-07,-0.01412774212469247,0.011021444573892628,0.01812866308161192,False
1998-10-08,-0.011579502082103831,0.012183026521143215,0.020039295360548402,False
1998-10-09,0.026004766267813093,0.011532753421179627,0.018969691293564316,False
1998-10-12,0.013531229286189002,0.018539172258947488,0.030494224730807908,False
1998-10-13,-0.002916713209081101,0.01518940517653469,0.024984348195858562,False
1998-10-14,0.010786129000234568,0.010755933163811814,0.01769193567574349,False
1998-10-15,0.041729197328626115,0.010621312104143969,0.017470503737484787,False
1998-10-16,0.00852519268465747,0.02759810269206963,0.04539483931002994,False
1998-10-19,0.005651133783296511,0.018807808830510354,0.030936092569874896,False
1998-10-20,0.001449598526206008,0.013201045201676092,0.021713787079527258,False
1998-10-21,0.005630059962569715,0.009515648801923576,0.01565184944464043,False
1998-10-22,0.00800053802898949,0.008300485462999862,0.0136530836192733,False
1998-10-23,-0.007241614257874408,0.008553517818413172,0.014069284806810956,False
1998-10-26,0.0015409994976940916,0.008381017697863704,0.013785547357875596,False
1998-10-27,-0.0065092326465034985,0.007003317416876036,0.011519432053840968,False
1998-10-28,0.002581335618455527,0.007521078765385354,0.012371073685831804,False
1998-10-29,0.01670279524000315,0.006729930738729416,0.011069750984731284,False
1998-10-30,0.011731869794995135,0.012235609287282213,0.020125786314147274,False
1998-11-02,0.011768712609042437,0.011616314450250492,0.019107136955303326,False
1998-11-03,-0.0006837081831674722,0.01137438100085157,0.018709191843578627,False
1998-11-04,0.0070487903205311555,0.008481603622718131,0.01395099648119267,False
1998-11-05,0.013569624109823762,0.008285482363645923,0.013628405716885459,False
1998-11-06,0.006314798387401471,0.011005160907141667,0.018101878833296534,False
1998-11-09,-0.009474114078981577,0.009186734899094617,0.015110834218617454,False
1998-11-10,-0.0017164582234175745,0.0094690007009779,0.015575120146609538,False
1998-11-11,-0.0064613111653225915,0.007552700261703963,0.012423086418741102,False
1998-11-12,-0.002926064109526353,0.007714708632690298,0.012689566475354476,False
1998-11-13,0.007184488027883125,0.006872512799853179,0.011304277605108923,False
1998-11-16,0.00901647324510336,0.007716172636921539,0.012691974548024103,False
1998-11-17,0.003037276286182782,0.008736958508369865,0.014371017891016703,False
1998-11-18,0.004529047365593997,0.007363680906057373,0.012112177246041779,False
1998-11-19,0.007103667291759863,0.007063598701116248,0.011618585942860775,False
1998-11-20,0.009491557545373765,0.007755166422519379,0.012756113617693278,False
1998-11-23,0.02119368395127804,0.008949464137659052,0.014720558546100626,False
1998-11-24,-0.004393138562486758,0.015221894071079404,0.02503778767188608,False
1998-11-25,0.003279829104893764,0.010972797738778758,0.01804864615843516,False
1998-11-27,0.004600302495641084,0.008512568805559376,0.014001929674498306,False
1998-11-30,-0.024070477182576176,0.00757962032613202,0.012467365984353359,True
1998-12-01,0.010011794083979494,0.016575144235695012,0.02726368611332674,False
1998-12-02,-0.003428994708119909,0.013037966516510164,0.021445546512753603,False
1998-12-03,-0.01802346638207048,0.009628012787568462,0.015836671753967146,True
1998-12-04,0.023127597208240848,0.01367543740672607,0.022494092818601222,False
1998-12-07,0.0093138340611676,0.017571605969767392,0.028902719810734046,False
1998-12-08,-0.005321163813031152,0.013349289738045705,0.021957627642850554,False
1998-12-09,0.0017860341220182169,0.010129527547430918,0.016661590125696603,False
1998-12-10,-0.01560635928995065,0.007894231975795371,0.012984856097383307,True
1998-12-11,0.0012359796186164165,0.011931091295848826,0.01962489879146609,False
1998-12-14,-0.02165527394386061,0.008806329204101215,0.014485122531494561,True
1998-12-15,0.01895373810789796,0.015446712577563606,0.025407581207682432,False
1998-12-16,-0.0007653870588796119,0.016097765282381837,0.026478467610539264,False
1998-12-17,0.015525792997936006,0.01113056807960058,0.018308155275761306,False
1998-12-18,0.006822191169717933,0.0128831641142909,0.021190919220002446,False
1998-12-21,0.012465961834707119,0.01024730618166414,0.01685531873939251,False
1998-12-22,0.0006068804002477489,0.01114284503069385,0.018328349063294974,False
1998-12-23,0.020746690363104087,0.008355388661175817,0.013743391343924254,False
1998-12-24,-0.0018477370927591295,0.01483560151395044,0.02440239295822814,False
1998-12-28,-0.0006360997066534311,0.010459621496874282,0.017204546355673256,False
1998-12-29,0.013317178543416642,0.007995206181073236,0.013150943885163146,False
1998-12-30,-0.007956132202662392,0.010793897650711873,0.017754381699716406,False
1998-12-31,-0.0021917429412756733,0.009587664285325906,0.01577030437371142,False
1999-01-04,-0.0009192779369081927,0.007660993240272326,0.012601212517312652,False
1999-01-05,0.013581999288305535,0.006619241326701557,0.010887683103892135,False
1999-01-06,0.02214040742776087,0.01055054615474755,0.017354104108955423,False
1999-01-07,-0.0020513275301767384,0.01614325450744932,0.02655329072737873,False
1999-01-08,0.0042213589380632995,0.011221632870992418,0.01845794352816975,False
1999-01-11,-0.008791505932060656,0.008803292919704636,0.014480128288092392,False
1999-01-12,-0.01928188981832972,0.00905071362453988,0.014887099131823532,True
1999-01-13,-0.0041225855045736465,0.014194459370890308,0.023347807978824246,False
1999-01-14,-0.017992613875710634,0.010362980036155168,0.017045585298495532,True
1999-01-15,0.02563135359328961,0.013872642276223595,0.022818465963446718,False
1999-01-19,0.007029897149189279,0.01896751423617029,0.031198784585618394,False
1999-01-20,0.0036900918530351576,0.013552653618055797,0.02229213145847608,False
1999-01-21,-0.01707752628908314,0.009945676406858155,0.01635918191030633,True
1999-01-22,-0.008071903822626361,0.013274914438055873,0.021835291160906677,False
1999-01-25,0.00717442961768487,0.010795906347489947,0.01775768571189727,False
1999-01-26,0.014854437913976401,0.009338608765825616,0.015360644499149083,False
1999-01-27,-0.007298523983188695,0.011964346023437046,0.01967959795075286,False
1999-01-28,0.01785753373574698,0.009928021516933058,0.016330142200579604,False
1999-01-29,0.011277349752551964,0.013674167212141692,0.022492003534432172,False
1999-02-01,-0.00518897105605122,0.01206915848577679,0.0198519991095821,False
1999-02-02,-0.008648868813825582,0.009435889087422239,0.015520656388958293,False
1999-02-03,0.007987350200773017,0.00924854441799138,0.01521250182995492,False
1999-02-04,-0.018536681944374807,0.00892935243074991,0.01468747773204694,True
1999-02-05,-0.0072807680260215816,0.013759969656063202,0.022633135995517768,False
1999-02-08,0.0035258963332083174,0.010813812426420542,0.017787138590770735,False
1999-02-09,-0.022214721818105878,0.008470430547412314,0.013932618407751694,True
1999-02-10,0.006093076379860748,0.015687473462790178,0.025803597622975405,False
1999-02-11,0.024919283052556224,0.011545083861394217,0.018989973062873193,False
1999-02-12,-0.019066403987440785,0.01793610469661728,0.029502266863612278,False
1999-02-16,0.009543698594686368,0.017149129572083994,0.028207807975703117,False
1999-02-17,-0.01436540545453794,0.013193556426473406,0.021701469140473693,False
1999-02-18,0.01082489782609737,0.0131215060881258,0.021582956880119554,False
1999-02-19,0.001567908601553912,0.01165079113135533,0.01916384604926387,False
1999-02-22,0.026565133527855292,0.008676387989694669,0.014271388253687475,False
1999-02-23,-0.0007546032580384017,0.018231687008069212,0.02998845650066669,False
1999-02-24,-0.013979152633872222,0.012376814408194733,0.020358048069424355,False
1999-02-25,-0.006693750466656999,0.012626990825307405,0.020769551656489856,False
1999-02-26,-0.005373458974579295,0.010084586111730479,0.01658766804218433,False
1999-03-01,-0.0017522971074762906,0.008498774932809882,0.013979240772876595,False
1999-03-02,-0.008623506428618283,0.007079540112505258,0.011644807231202712,False
1999-03-03,0.0017951456548348065,0.008354274386899004,0.01374155852583862,False
1999-03-04,0.015427274379682608,0.0070147401506732675,0.011538220778957045,False
1999-03-05,0.023126127553349904,0.011613911901981674,0.019103185115069435,False
1999-03-08,0.005692026598092353,0.01696703539550503,0.027908289708910468,False
1999-03-09,-0.0022530182073081852,0.012170118436658064,0.020018063450966007,False
1999-03-10,0.0054694338245099,0.009015273125196968,0.014828804697938373,False
1999-03-11,0.008423804269691079,0.008029691298738494,0.013207666856030694,False
1999-03-12,-0.0023812402683349894,0.008612465865873777,0.014166245716478239,False
1999-03-15,0.009786916578032524,0.007206798831835977,0.011854129197255045,False
1999-03-16,-0.0006731675361200584,0.008893181331962602,0.014627981569015815,False
1999-03-17,-0.006552503075091011,0.007198383950161428,0.011840287948612294,False
1999-03-18,0.014431973447262669,0.007609258256703311,0.012516116041948883,False
1999-03-19,-0.013110029514722966,0.01124602452068645,0.018498064221636308,False
1999-03-22,-0.0017548268143076353,0.011804167762223447,0.01941612815683689,False
1999-03-23,-0.026884908158881532,0.008773090532005888,0.01443044978114351,True
1999-03-24,0.005110329221279032,0.01843654419021381,0.03032541657972429,False
1999-03-25,0.016869141782254984,0.01289994769644536,0.02121852575598245,False
1999-03-26,-0.005573640924143985,0.014155940025880963,0.02328444929447783,False
1999-03-29,0.02133613498170362,0.010610487475467494,0.017452698807745883,False
1999-03-30,-0.007189939995300306,0.01572021756114755,0.025857456871919784,False
1999-03-31,-0.011055164328272138,0.011812205167636243,0.019429348512281404,False
1999-04-01,0.005713734017870939,0.011166823169504084,0.018367789591884533,False
1999-04-05,0.021179254099958567,0.009107023578007226,0.014979720763017765,False
1999-04-06,-0.0024448801109849742,0.015251212183705154,0.025086011675773914,False
1999-04-07,0.006829097950180616,0.0107438710310481,0.01767209523291833,False
1999-04-08,0.0128797148270048,0.009210154038776022,0.015149355275462496,False
1999-04-09,0.0032515335533494336,0.010967479043845027,0.018039897683782766,False
1999-04-12,0.007624154843311996,0.008505482162129012,0.01399027318334896,False
1999-04-13,-0.006484516731985402,0.00849637484778285,0.013975292984314889,False
